"";"Group.1";"taux_CHOM1564_POP1564";"P20_CHOM1564";"P20_POP1564";"euclidean_distance";"euclidean_distance_centroid";"VAL";"NBFLUX_C19_ACTOCC15P"
"1";"75101";7,76562101462596;1078,81402580052;11783,5172877841;30442,7557903601;30332,090686446;52778,16;61730,5754616773
"2";"75102";7,81515800622768;1152,96545048057;12567,0984948763;29585,5473389621;29421,8583295557;48311,01;61786,0081990932
"3";"75103";8,25337774064793;1477,99065081115;15936,2152479127;25490,9114358772;25495,8602554076;35218,38;30102,6150995259
"4";"75104";8,04355076705801;1226,78031046826;13324,5436840477;28826,728714407;28934,5303509766;46601,44;39340,7931765895
"5";"75105";8,00973164493223;1263,48656447711;13735,8749275215;28340,2050804806;28524,2010038221;45040,53;49891,7356888149
"6";"75106";7,98252187902794;1299,35504823398;14100,9391316674;27948,0550384111;28023,4925684591;41798,97;42690,1367665231
"7";"75107";7,71761520431617;1082,39894164578;11825,9687379412;29786,9105125259;29731,1764216243;55651,4;66080,3793258509
"8";"75108";7,4626030323672;836,077651280127;9197,83548850352;34131,8057780672;33781,7852617077;81650,37;172639,170234869
"9";"75109";7,64573378021838;946,81225902241;10382,2746220574;32543,8181190972;32242,4820497057;67649,54;115421,603660475
"10";"75110";7,74937717656102;1041,58810519952;11380,9191349235;31431,1863110866;31317,5719962422;56710,78;77617,0989554487
"11";"75111";7,81939802693151;1150,63639552572;12539,7244156455;29403,7376825899;29534,386092003;51630,79;75056,5484076187
"12";"75112";7,53138150472574;900,159213636266;9879,61938258025;33360,3256265052;34048,0557308799;76641,48;114606,055673096
"13";"75113";7,6072737677186;936,396759141998;10267,8839942789;32481,2749978012;32952,4462340582;71684,9;120982,327053071
"14";"75114";7,80278154599655;1122,60238971664;12257,013495883;29672,1186818822;30008,4313068478;55811,88;75938,7350166151
"15";"75115";7,46080238182521;836,38796317951;9197,22265936793;34649,3892005817;34655,3811059449;88268,05;171425,166670819
"16";"75116";7,70548214312384;1045,93049847404;11440,8132255396;30463,6185664221;29920,3373867722;64834,69;111224,487727276
"17";"75117";7,78402195830323;1026,09211127482;11218,7451371009;31400,2245415319;30705,898371537;63779,59;101377,911246907
"18";"75118";7,8597412011952;1109,72226562707;12086,1028023444;30725,3135799948;30231,0769376866;55696,39;83371,7082613836
"19";"75119";7,84383468625568;1065,23787717575;11622,7940727966;31137,8120624998;30929,9086044225;59772,32;85526,596747665
"20";"75120";7,98669138231989;1230,56872225256;13365,7812616703;28931,2591913316;28921,5897986823;50425,15;70533,7092123577
"21";"77001";8,71856817272523;560,838230633384;5573,98365050272;21666,8236067647;58179,3989127395;2886,48;175,225098247185
"22";"77002";8,02896931808066;366,770006487561;3577,49412832443;14915,6274806925;58960,0241901465;4292,32;257,11385199945
"23";"77003";8,40288868769688;95,2251538635968;919,274951309397;10920,289672695;68899,2717612912;764,75;55,13569529701
"24";"77004";7,08967103439928;814,239146212754;7941,01284941066;10752,6923438153;44760,8640728514;665,53;55,3069199850533
"25";"77005";8,18933180476776;2021,10393284742;19967,5162729877;16110,2781625285;27539,8686101702;4436,83;595,781529262824
"26";"77006";8,05256236169745;820,230250598452;9497,38002614215;14710,5218466814;53525,5538949185;3362,05;214,739232078715
"27";"77008";11,2088658173633;2276,20645099079;22107,3422937106;26371,8631036549;28596,631959045;141,71;25,9077493802544
"28";"77009";6,85726579410967;11,7105660338963;148,318321617801;2271,09972926868;78710,6885224721;94,5;9,79944480383112
"29";"77010";7,4695467332543;1373,9459744763;12583,4134485872;19625,9223440449;48246,181770665;1929,46;122,515737371766
"30";"77011";9,41657866965764;472,963925686346;3803,17701194693;6132,27679114133;72189,1502580129;223,8;43,7834797649327
"31";"77012";9,67759116251536;358,272736913096;2727,25663117332;5630,02538260466;78496,079630935;281,52;22,6040136234247
"32";"77013";9,06210930242552;1530,67844049362;15957,5211657131;19784,3347450991;50274,5468354097;1688,88;88,5441576104876
"33";"77014";7,83259531553812;1137,15767540108;12429,2785042111;28637,2701399293;46263,7839382249;16485,47;3603,94965716386
"34";"77016";8,53344738211419;419,495884999565;4101,84543347862;17324,5971993449;66788,9433490258;2465,14;484,346909226046
"35";"77018";7,99162018905317;1461,81046338946;15666,2832642404;23444,7681414209;31073,8183318785;19667,64;2089,09570612012
"36";"77019";8,84816133913573;648,737012785953;4793,36135567188;7660,2763955348;73548,9024604946;210,48;30,7288117061152
"37";"77020";8,33080880913626;292,114470653977;3365,22935003757;21229,076729193;62234,0089874463;1874,34;66,8350466516274
"38";"77022";7,69046782635157;472,142543122574;5265,51996527598;16994,7731766077;52837,3287140457;5771,45;378,654774952459
"39";"77024";7,60859217938142;36,3486296261995;455,708605668455;10400,9588718132;59062,5764971088;384,57;35,3127406342598
"40";"77025";10,0192638678398;98,7610870922228;933,910734428408;4813,47583092847;79862,023589706;371,07;95,1974073797087
"41";"77026";8,14744523577612;212,380689257908;1630,8533914705;7214,30705787238;79929,8135257269;584,75;37,0596463637646
"42";"77027";10,5019663604947;352,194478737374;2773,61974207019;12799,5944628574;79188,6366689606;394,55;129,72247981092
"43";"77030";8,73916487088395;162,597671386542;1671,02961796587;10287,2757195201;65295,039096834;953,41;56,0097643089588
"44";"77031";7,18734023003864;393,754907334081;5371,48132186529;19793,9116314284;47297,8543112272;1189,39;72,5146197976223
"45";"77032";9,73465743264542;1250,54702365948;11638,1136125224;24081,1530334055;52894,3604911233;2593,49;105,823899007948
"46";"77034";7,48037099472531;515,811009632651;5065,83267334271;12785,3323470815;50001,7938954944;1600,55;160,080789805316
"47";"77035";8,18393722046375;435,79748645077;6015,23269788178;16379,8302359252;68625,3947316444;416,13;32,6273885365509
"48";"77037";7,95784277444028;1138,34891842009;12334,3409074803;24949,9308786152;45909,199272297;7798,13;1478,70000436076
"49";"77038";8,56077594495833;2171,36231010707;22470,0025542246;12632,0925801577;32604,0672856409;684,89;62,6450997863469
"50";"77039";8,65006388148332;992,728887924011;9873,98705472157;15591,0349783987;44202,6652524793;1920,53;214,353280930016
"51";"77040";8,01005053419039;1032,15793655446;11619,0375851263;17579,2885256903;41386,7370927223;4913,16;701,485731642393
"52";"77041";5,99791298036807;25,7313661987887;496,609698020543;8299,7887994542;53811,1796317204;226,93;25,5630284389897
"53";"77042";7,95516934430896;254,217480140004;2689,49284178299;11988,8599058303;55920,8469977415;1809,11;326,405000994504
"54";"77043";8,97384028156866;25,3405678239865;289,938805847787;2278,96785130298;65742,7566381796;107,66;31,0986654769598
"55";"77044";7,5818088347175;518,47324816861;4991,82344239231;21556,2613952183;48570,9847143748;2208,81;130,310622263149
"56";"77045";6,89199278063426;248,899025400043;1960,11883292561;18825,208633872;61953,4988668735;705,13;74,1897877507399
"57";"77047";7,01284361805872;491,20116893246;5104,52320314295;10212,9279147494;43783,5841871349;946,52;136,458434724204
"58";"77048";7,84450818791611;721,128698038727;8449,163647136;21681,369521106;59652,2597879268;5726,28;588,177291511444
"59";"77049";8,24351036521928;1660,34054520933;14858,4588057161;16757,374984719;33946,0836515567;1255,27;109,311948084473
"60";"77050";8,74229560761793;43,2932408359584;512,640702776336;9913,59674744566;82859,1939575001;190,3;56,4738473133434
"61";"77051";8,79594830642563;561,453180619907;5397,71476726328;22899,1890870872;65679,6422361576;12151,39;960,132694441175
"62";"77052";6,67472145776911;187,260985968736;2218,49095602842;12167,3471108164;48166,4195537263;878,33;49,1143220229858
"63";"77053";7,87339618482801;1452,13603273942;15471,2051338517;25161,2284075626;31530,2700730506;33960,78;8088,094726989
"64";"77054";10,1804197227053;322,360526366888;3182,57139078061;17829,3742878958;74938,7338132086;744,19;75,6463297860086
"65";"77055";8,26034826528415;1868,5405124017;20283,9008931734;15598,4546755604;25188,1306800776;4931,48;846,007854478858
"66";"77056";7,30739899445642;519,643571535659;5881,9247144184;29397,2249555493;51441,2650043287;505,64;13,5022883001647
"67";"77057";9,30793320701798;77,3786357842735;972,153515021636;12207,9285597847;60407,3548116083;438,65;20,2070782483127
"68";"77058";8,20532294902407;1493,41814305212;15739,2199796246;26965,6928423211;29852,5468808495;42262,84;8891,30755024578
"69";"77059";8,19820815622185;1907,41145710764;20014,5663702238;17693,6908361774;25128,502524164;7839,83;758,899383445609
"70";"77060";7,41706105207977;1750,55432701465;20319,737226336;27576,6140045182;51344,7039689686;1228,89;96,4377230710508
"71";"77061";8,09318351544343;1012,54049389733;10781,0508326256;28248,0718659277;57043,4612539663;7296,92;520,879067932551
"72";"77062";7,19770453152491;1119,99341476772;12075,3782653154;15009,2970611756;31212,9264003006;555,34;49,127521453914
"73";"77063";6,9165002262298;229,509867558543;2956,69495371202;7134,84190128053;48603,1769316772;747,89;106,312197381439
"74";"77065";8,31915818394518;1257,02369113628;13538,0909974707;23301,7177306395;42039,5010381208;4925,07;263,991199609826
"75";"77066";12,0263871421224;957,773189553205;7122,98914612448;28741,152700205;59446,7149514246;790,29;53,7458238750477
"76";"77067";7,84908720865518;1036,25175716006;11055,8348356675;24952,3338916078;35528,8999114799;16691,07;3061,67964281418
"77";"77068";8,51143960805971;356,877852505162;4108,06393571424;22718,5723556667;51155,4737944639;417;31,0863005899773
"78";"77069";7,48782130312587;835,417499648431;9021,90797082717;20436,8702695656;49800,6172492256;7299,74;482,99455719016
"79";"77070";8,26888571141475;481,819620190016;4890,31068314089;20471,1935855436;54586,0174963056;3428,02;252,508415546738
"80";"77071";8,98503566898107;132,259618133021;1285,62771882736;11769,3795492166;79746,047747144;536,76;96,4221610649339
"81";"77072";8,45811759385276;396,119920407533;3820,69868846201;19271,0761822987;73035,2696543949;947,53;93,4648458316046
"82";"77073";9,40130967690515;405,968887465755;3520,20836563424;9987,88488351951;73274,4441197958;449,72;52,7281525395743
"83";"77075";8,05286100956301;1324,60343899294;12490,9079324718;9685,05358731779;32374,8527971094;1112,13;131,056387609878
"84";"77076";8,10033623137232;1282,25594477224;13270,9763403379;23117,2179395363;62694,0573467091;2028,33;117,602733556728
"85";"77077";8,37085400760517;1110,56596100309;10367,3778724997;2511,4481025376;43184,1533021389;189,42;90,7585816460209
"86";"77078";8,48954363761522;586,134750722978;6245,17996833262;22379,1839043427;47129,791938281;1729,49;142,512720211227
"87";"77079";8,09432346849469;689,791521395283;7265,95755613316;23077,7396822351;53778,8849940088;6519,33;978,756951215123
"88";"77080";8,54651802458286;892,900225995835;7711,54135476303;30583,5456005451;65524,9410527174;629,67;29,6933994003043
"89";"77081";7,48738321335291;635,565587199148;6925,53469880542;15182,2759822434;43670,8343040888;2011,72;164,175997029996
"90";"77082";8,10065729036081;1204,99901563487;11190,2414217208;20148,4063248757;42886,2270439246;1975,82;151,982150869019
"91";"77083";8,18124212234772;1632,9287606284;17461,8577993406;25403,6514940514;26532,9165241007;36022,49;9167,22592055416
"92";"77084";7,89274127009428;103,402633793704;1181,83005980259;6802,91723358828;55410,8026967885;207,17;96,4635747133763
"93";"77085";8,17947060688739;1793,22262544233;18696,9063843477;19827,9396625358;28153,7246649183;11591,07;1432,47675162183
"94";"77086";8,2307914772015;573,035947700941;5198,31029393642;13110,7712257421;51509,7927058265;1670,6;148,014870760972
"95";"77087";4,92167087035968;6,75270468851363;130,010233348955;2782,7116168067;54902,4126728898;131,12;15,4294478527607
"96";"77088";7,65093521232402;483,321333436148;5295,61249638978;20648,6536939342;56249,3469275779;8061,94;678,251314474584
"97";"77089";5,67542732853398;27,3026957173722;524,6691672541;4209,02356899185;58890,5402128706;289,8;74,1655369342689
"98";"77091";6,64499294172488;544,363895155629;5291,91183164274;16068,0707111412;39822,7457604429;503,39;54,4960445773171
"99";"77094";6,40106135576715;477,753383822034;7096,50902901702;16446,126038806;27282,6008188909;739,36;51,572045059274
"100";"77095";8,49358697721524;1636,27182761087;15739,4810823663;16684,8791338077;30015,8690166308;4262,24;401,722863493281
"101";"77096";7,91991603863695;675,183332892852;7524,6469811429;17822,1826224422;46896,9850078159;5354,27;531,774199739775
"102";"77097";7,22568815666491;42,8373008108353;549,254259432215;3672,38643939111;66504,5131506038;301,86;30,2012174838311
"103";"77098";4,76216869030398;9,18048161438126;203,371778449142;1642,90319183977;63731,5053384801;183,9;20,5810952706999
"104";"77099";8,15488347586282;416,243690117759;4733,86230878198;24120,4353283388;66030,0506751775;4676,52;664,396127078576
"105";"77100";7,71817228291805;758,71464101965;7768,33910885696;22005,8446295623;50068,1301954385;13056,41;1152,57345311065
"106";"77101";7,97137771777412;675,533329622711;7596,79438416865;18633,4722920177;61431,086084656;584,74;94,5058384717915
"107";"77102";11,1723942556111;478,963925686346;3805,51034528026;9696,96954707802;76027,9639203154;172,5;11,0285851912914
"108";"77103";8,74429470429334;802,160883926963;7117,473121225;7438,49065599474;46895,7873368483;94,76;7,79416397301629
"109";"77104";8,39213869073462;1083,89779821997;10726,7730794379;24232,8898232103;39633,2073068477;12063,4;1028,89040005662
"110";"77106";7,95474538070982;365,974870757258;4455,02111530663;11538,3332999517;56846,5246035716;999,18;60,2552380357851
"111";"77107";7,83394094380155;644,661406578317;7337,69653517679;23807,6150902271;44487,7325399641;8008,4;722,278912963078
"112";"77108";8,25389546003125;1566,98622757487;16440,102381857;24818,7678046828;27216,6160923251;36195;13503,9018857963
"113";"77109";8,27192599666713;341,374520788049;3193,33914518682;19811,5904700622;63549,6824546057;2754,05;225,946981832891
"114";"77110";10,2656496521618;709,321689850883;5428,33472724251;15015,8506369282;73083,9614551156;297,57;54,0065203708018
"115";"77111";8,30500607332001;1459,06558877769;15296,5489755382;27997,7896213543;31949,4345523226;42547,4;14856,3550219517
"116";"77112";9,82530774386929;180,865087918332;1696,0354822878;8553,38104388947;77917,7637342959;326,15;30,2101485612301
"117";"77113";8,72309074328093;288,011006177328;2909,81563239309;8857,40957679754;61552,1343063228;506,79;77,2847650426261
"118";"77114";8,10420310011266;1392,13036812682;14136,465222952;21398,2455093369;31815,8385727137;13208,38;1006,99145022837
"119";"77115";8,43745253603813;564,155979549315;6168,0147697638;25063,7358215972;56496,1327411829;296,17;30,885237552164
"120";"77116";8,78752628376266;536,716688437403;4596,34399818221;17190,6356242258;58887,4959310779;3567,09;228,786334599186
"121";"77117";9,8416542859784;1591,15804368426;14225,9958555505;11294,387294446;56030,9326146038;144,13;94,9332367866852
"122";"77118";8,25786337417039;1421,94268880814;14591,4256744845;21904,0161402533;29121,2164341806;23607,97;4936,94261916614
"123";"77119";8,80163046676204;576,545075583923;6182,72608215044;19526,9593093994;44342,9951089906;273,3;35,7321585471513
"124";"77121";8,27472714278021;1613,09567848463;17122,4403210753;22082,7390019975;27131,5752362965;25772,28;2904,55263133369
"125";"77122";8,24316362869967;1550,30943947422;16476,8195700602;23347,5768529964;29411,0511703687;22962,49;5337,93544558323
"126";"77123";8,98826046664375;2213,36310228628;21733,7792057445;22963,7461042167;22965,426109137;11154,18;1066,75763827902
"127";"77124";7,91303490639959;1309,06720446162;12606,3049246663;10296,9159860248;30421,419414004;1487,54;228,239101801528
"128";"77125";8,02521111928156;1052,93150076594;10845,6330974369;14894,9089327635;38179,5959665046;684,84;89,1371973495313
"129";"77126";8,71935449037369;1603,72555502079;15007,4234981442;23853,5766382583;35561,6233665584;3940,53;278,386203908986
"130";"77127";7,75754161843686;1128,68436920362;12297,5811257774;22191,391052814;36309,8892319476;15873,74;1336,69132294757
"131";"77128";7,69117365256497;768,898930433833;8199,15489862793;17558,8574986952;39130,3105513456;5140,52;572,298589158249
"132";"77129";8,51581111804207;45,172101319003;522,716414704503;10343,31077309;57806,8149415332;447,85;35,9487324710835
"133";"77130";6,75729368431038;1029,0374962131;9396,01927756652;9520,68835732898;49859,6666301566;310,11;43,3329865562674
"134";"77131";7,97443419874249;1107,72830597625;11711,5556743827;29334,6487703973;43013,7217213131;30555,24;7182,44647062736
"135";"77132";8,51272176449765;2002,5677506461;20536,5844211628;22028,4954895176;28213,6451220447;9848,39;1281,70290212919
"136";"77133";8,94157562877956;432,875100763252;4621,10421631184;20738,5891222345;54051,5573247816;426,93;11,8505397441011
"137";"77134";7,69355308745912;33,0612244897959;392,408163265306;4369,08722285861;77572,7673127589;139,77;10,1209573130755
"138";"77135";7,12731747735683;439,347405293656;4876,93890211006;15124,5275958693;46600,2304143564;862,25;187,646441458716
"139";"77136";4,85864588156609;16,4453125;359,46875;2502,01662700974;37665,8846120052;55,27;29,6304498155954
"140";"77137";9,51234424202915;1174,08640631004;10224,1341422025;24186,6088896853;51782,0634029395;433,34;38,2628746341238
"141";"77138";7,5561828287293;651,398403491044;6903,17762009135;15836,9929750895;41822,2073827343;2052,08;139,025555625139
"142";"77139";8,42587704140771;1714,63006681414;17354,6458730824;16472,5528395571;24056,9449696766;7252,64;1016,68854937665
"143";"77141";7,81881276548306;1079,31966659367;10504,7516393129;18679,3379054663;34577,9284168416;2869,4;182,633516793823
"144";"77142";7,88615465355998;795,444049808192;8063,36875251473;19792,5195938317;43817,1834944319;11068,53;1145,04993610621
"145";"77143";7,77747488574923;1207,49865056963;13136,1988334431;17427,056901269;34914,7424714688;3671,78;702,177352762516
"146";"77144";6,4886994894913;104,307781947733;1428,11125009377;8999,11760485037;48177,4737187086;260,14;25,1274276101749
"147";"77145";7,46308244739064;714,201704331638;7598,51060201324;7970,76451110878;40661,0575164201;418,07;39,1090585708174
"148";"77146";8,24468270689193;1528,15028052911;16160,1511305449;26735,9830195897;29433,0989851387;46355,04;5553,0725232947
"149";"77147";5,702892133929;30,1008959836936;453,735384950581;4303,77427280164;61142,45273287;477,57;74,0698232668657
"150";"77148";9,64118169721524;897,131337671995;7900,98677408042;22259,6641206924;48563,0451540243;1797,17;236,505373231461
"151";"77150";6,79542812671038;246,833473780188;2855,68182276071;12374,1460682333;37238,9381202926;644,79;74,1265954818686
"152";"77151";7,26477164046709;232,566777595176;2159,44984659847;21467,7490871615;61443,8111412318;354,89;17,4951091190927
"153";"77152";7,78113998179457;1139,30871289085;11964,4835689506;27488,0813728431;40825,7374501765;30738,5;6308,53317478428
"154";"77153";8,73126810776857;1785,25703935481;17654,6674614521;22459,51745492;28621,1066709048;10520,21;1823,40649838286
"155";"77154";8,63816018510019;1977,76717478568;18324,3424618096;20887,3567037268;33444,4661931526;2149,56;157,979419975222
"156";"77155";9,94513668136711;2652,39558361472;24308,7336227472;14814,437149424;22710,1853982925;1289,71;286,862565558936
"157";"77156";8,69344373668268;431,41901994795;4203,24011651297;17701,1824352689;64945,5409621313;3787,75;256,327621811911
"158";"77157";9,54777314012864;108,425420580552;1094,33928420828;6453,37297419162;59910,7608427666;232,55;34,4278143920833
"159";"77158";7,67882070627612;2838,14226647892;35281,5944780676;44163,4535020032;46994,1766823974;630,05;21,299011836891
"160";"77159";8,22903698183565;427,314495120865;4594,86278002313;17952,6806512594;69562,1322874214;6848,84;557,900348216323
"161";"77161";8,3230261732399;476,907417025917;4591,75140678673;12446,3353627856;64898,5053769607;1984,02;122,946871101655
"162";"77162";8,16643314501447;156,00181081139;1607,46386404347;8948,29874351791;63012,9115829845;957,88;92,1616457641392
"163";"77163";6,40693144860509;40,6559473857539;687,097539074692;3454,4359882898;42711,2488743402;141,42;27,8063196251972
"164";"77164";10,91014620059;947,04414362142;6708,27836985756;4235,54816168035;65295,5412986093;87,43;44,2764189947713
"165";"77165";7,49056924304473;1880,77491933069;17851,3043657482;20222,6538299925;45268,1139720413;671,59;89,2662463946346
"166";"77168";9,24384953188666;459,38217238455;4815,29940741478;26346,3670508177;67049,8177282493;2097,89;244,666572041154
"167";"77169";8,34254613611255;1732,33819177263;18223,4880198665;24067,6791460419;27562,4657452714;29814,11;3940,32144912978
"168";"77171";7,59714993489159;1276,88529340846;13583,2089120484;15159,0575652233;33177,759400595;5500,85;974,247070652986
"169";"77172";8,57152877878688;436,807559928723;4137,44608946676;10701,8253805817;67747,1400829843;1019,15;106,734585680759
"170";"77173";7,65508171289886;43,612303302153;527,444888573715;13047,2024626076;53206,1146756299;609,46;55,8724071010056
"171";"77174";8,99692848817367;109,51862336299;1644,31513314959;11333,1716947317;79518,9040634183;660,35;35,7196244236647
"172";"77175";8,16698974663313;1869,51841512952;21317,0812296111;20581,707060835;28378,0803385269;6355,79;514,568862838667
"173";"77176";7,31207593215799;530,237780511393;5847,92147491139;20311,122403752;44436,7774300669;5577,34;548,167816451189
"174";"77177";7,36079294322086;2182,50789089497;24967,5783670565;13054,7503917582;24768,5644718282;718,04;70,5559302203495
"175";"77178";9,35486037026909;582,945825812186;4159,34577782198;2498,27184986317;72753,3396455843;62,7;43,0982878468731
"176";"77179";8,25940339097354;1939,14899385095;22028,1418372297;25020,5063001268;42453,8722849789;1789,16;85,0539855831687
"177";"77180";7,6607269378606;1234,74823443309;13904,0939499344;19147,391187512;31790,2435776928;10714,79;775,192590729913
"178";"77181";8,24702539669852;1631,61223802001;17344,6133088411;24492,5757699396;29544,480954895;25218,22;3104,21541846426
"179";"77182";8,67601453072898;723,068875707161;7066,9139379248;29061,6930064016;55818,860371878;14535,64;1519,63729755476
"180";"77183";8,49434482252742;1185,78538320652;11737,6801457045;24181,1720966154;44793,458244937;8922,52;2133,63202255867
"181";"77184";5,91293715683011;22,3075082185076;378,928800695702;10964,8595376217;75572,1265993537;314,07;30,7045866429987
"182";"77185";7,39243935945606;492,900944762587;4846,25477949065;17235,1191905758;49311,3795490408;1747,96;82,4519609145824
"183";"77186";7,69531339081207;1223,62499556719;13697,998300908;32108,0292593934;43204,8568463179;32069,32;8792,35129144147
"184";"77187";8,88352462090808;108,568040691505;1368,01035820184;14025,5124060935;82076,3831000503;1388,86;78,5919896618579
"185";"77188";8,58822499667306;663,100060890423;6453,1357261984;13895,8152307094;53516,8454469225;1442,39;124,84605894947
"186";"77190";9,79067249893663;354,309893425994;2668,85836423365;12316,3058850066;70632,4815795447;252,88;37,5902161448976
"187";"77191";8,99390757901158;624,708876163779;5645,71143978354;16822,8451687324;58261,2589177532;879,79;110,944390519895
"188";"77192";7,81488109986983;809,61794939308;9223,84124947342;24046,58036069;43201,6634237385;18434,06;1991,20730190262
"189";"77193";7,38708972083142;3567,29866044156;36857,6367019586;19995,576806976;26279,9947370072;443,61;27,7178117017264
"190";"77194";9,38276074961593;492,721884151006;4326,52834700442;16864,1707382141;63350,1517745729;1062,74;58,8536683336616
"191";"77195";4,8980220349646;164,849332469024;2644,47320971964;4114,73542538692;45056,6325675854;186,41;32,63876143878
"192";"77196";7,00083252683315;669,950446145968;8137,51275051377;8509,78340002571;24868,7570632726;421,59;116,854402969061
"193";"77197";6,78366116267158;1031,19708736964;11562,2174599625;17933,1151449572;51145,0339347066;442,63;33,1645351278418
"194";"77199";9,18759280866375;844,877501790024;7709,63177951652;14216,8128873091;50937,0913314259;582,67;84,4770362993467
"195";"77200";4,92256250539492;610,592981131076;8450,59902729729;29539,5308322935;44115,1366016572;279,8;22,7338457609261
"196";"77201";7,65431660244479;700,885361614842;7710,08445961691;22818,1899820506;45899,3356133399;1744;94,0798082587793
"197";"77202";7,48669860076111;469,119999058106;5633,85464160128;13880,2941725519;61525,0087843405;1728,07;115,714255577061
"198";"77203";7,52634365576032;629,390532557744;5557,50816706488;9259,41074175141;41532,2536883799;303,59;64,0453476239028
"199";"77204";8,06304897820298;1385,90946901044;12710,4437571177;22751,6657463538;46422,7342158564;400,84;11,0659691247256
"200";"77208";8,71479897859761;241,301609282436;2636,02543862339;13140,3860243303;73878,4433968048;1270,73;177,736541799437
"201";"77209";8,40833942504843;1652,70435536484;17187,9793715029;11490,1173237092;25638,422640125;1137,53;113,722923102244
"202";"77210";8,55870714181932;965,046585820941;9344,00839872596;19975,4411245121;59642,8044652467;3420,08;394,205248671713
"203";"77211";7,92776480247341;656,105094238873;6793,23502024894;25805,8941656589;52689,1538053506;11663,42;604,789654062055
"204";"77214";8,11602859393221;1179,24936932639;11900,42704901;12046,0127275166;27508,7585566962;1289,7;116,455023781786
"205";"77215";8,17786554335101;1301,41224407675;13596,8197118604;25582,0983786333;35831,4761417304;23900,47;2941,58282919737
"206";"77216";7,81558444017246;256,557646131614;2615,61361169502;11868,1780000091;66474,0310540982;1877,59;245,866394852761
"207";"77217";7,51416878378242;716,447070050868;8038,20330397012;15356,4388306065;32708,3168032288;3651,34;471,091162757507
"208";"77218";13,809437369623;78,9480667638865;618,326168017627;4741,87788408185;83681,8462626202;350,08;24,5703510831165
"209";"77219";7,40290766499235;394,231790347666;4595,19741515574;13469,2417185971;43249,4660058151;1708,38;216,979347615066
"210";"77220";8,7131835912508;816,162077099604;10507,2306893461;25251,0869986046;51725,9701525672;516,37;22,0050343981959
"211";"77221";8,36824129560006;1221,24901634433;13169,7727054177;16530,4622692659;28883,1604527081;1825,77;177,396837298042
"212";"77222";7,82643607623036;748,955067852407;7846,14342685852;20061,7559135873;41930,4969628092;5699,15;577,322401901844
"213";"77223";8,91275992516194;336,994527284644;3127,51852762282;17620,4484483652;66633,8335847585;2748,22;153,603825655558
"214";"77224";7,50021532219579;378,593252978402;3589,60604893205;15464,7510918545;49915,4384206446;2782,73;243,427899542618
"215";"77225";7,35932070530143;125,400988807207;1372,30466081273;13289,3371639377;47637,0872304967;498,54;68,5548875401911
"216";"77226";7,83689249266613;701,446739741808;7870,43207666269;18266,4680840081;54459,2315537529;3138,2;415,864235328441
"217";"77227";9,58103814527161;611,396299235495;6643,21041745055;24880,5209990994;65256,5639463336;1062,84;68,3865582661095
"218";"77229";7,15376822940926;564,744072374941;6396,37232820188;17125,4267768599;42631,1225381457;4275,99;469,068642190425
"219";"77230";9,39819031360656;1507,90578328692;12329,1282218358;41854,2455660539;45974,4934006566;263,58;12,5655271427854
"220";"77231";8,91492442210438;1873,31608470159;21176,4076594523;28428,9220884899;31207,8838198359;1100;106,897526173429
"221";"77232";8,19871599366725;1907,46100868999;21533,1543561032;20427,4391695751;31636,159460711;2267,2;174,718018583089
"222";"77233";6,23309481374001;829,333202315066;7704,26869423145;6715,16687405494;38563,9232513556;422,17;41,4370419984579
"223";"77234";6,8074509320545;238,425625184805;3057,69793942575;10516,8329572637;31996,8916139588;1315,69;140,221169553179
"224";"77235";10,2747069334156;590,614837565937;5808,99741044926;29327,3936697103;55900,3738523371;305,22;15,4836757510154
"225";"77236";6,82341990795081;16,11609524246;228,159908633685;3234,63346965833;85412,5837549908;193,67;15,0105644596085
"226";"77237";7,61102222951035;1538,02080486354;17285,0022403357;19955,3754277692;29892,1364478103;17706,99;2196,95267858975
"227";"77238";8,61121097424171;610,762548004919;6711,88352816905;18611,8843728215;52808,9103039054;4397,12;775,345631780079
"228";"77239";8,84847575195872;1080,66187849444;10965,8165577236;17195,500404985;58357,5301122061;2265,65;240,355147430194
"229";"77240";8,124474465748;1174,60463868087;12227,2180439279;19415,9085000195;55348,1674996027;2493,17;281,998013625111
"230";"77241";9,04276745233512;2007,77089593183;18783,1034217135;15866,4823604652;25616,9632845708;3088,46;260,335604459433
"231";"77242";7,48909636714061;488,517299455077;5298,56979461315;25440,9194757164;56462,3151439801;591,02;47,4401159991422
"232";"77243";7,99836083514855;1382,44945897605;14824,3280438932;23834,9212104191;30518,5280390091;29289,3;7281,55468438105
"233";"77244";8,4660664712;341,029084093985;2903,00898916418;10165,0970574391;67379,1133701888;602,31;92,0998033198772
"234";"77245";8,78547460750355;596,052552604748;6559,87363912003;23094,6501053737;53113,6497991482;676,33;35,9343352916067
"235";"77246";8,04199806388512;63,2102458648834;779,343908077661;10199,7615587759;75809,4408130451;381,57;45,3808245436326
"236";"77247";8,70106672192723;50,6439804296998;518,291503217706;3330,49656029424;73295,4430118837;184,7;39,8949484403523
"237";"77248";7,34176226999399;722,50160049663;8156,86344455848;12154,7335620627;35659,7424250769;1235,76;97,6442956361607
"238";"77249";7,96459585787514;1679,34940163533;18007,8689705516;15183,0866559028;25880,1736291339;5691,57;1046,55125117461
